customer_id,age,job,marital,education,default,balance,housing,loan,duration,products,churn,location
7632,42,entrepreneur,married,secondary,0,46,0,0,1013,1,1,Dansoman
7633,53,self-employed,married,secondary,0,534,1,0,115,4,1,Chorkor
7634,32,technician,married,secondary,0,-300,0,0,226,9,1,Abokobi
7635,55,housemaid,married,primary,0,4,0,0,85,3,1,"Cantonments, Accra"
7636,54,services,married,unknown,0,386,0,1,74,1,1,Lapaz (Accra)
7637,46,blue-collar,married,secondary,0,-396,0,1,115,1,1,Abossey Okai
7638,39,management,married,tertiary,0,0,1,0,112,1,1,Ada Foah
7639,36,management,divorced,tertiary,0,14930,0,0,190,1,1,Lapaz (Accra)
7640,44,management,married,tertiary,0,-600,1,0,360,1,1,Abokobi
7641,28,student,single,tertiary,0,3733,1,0,419,5,1,Lapaz (Accra)
7642,36,admin.,married,secondary,0,465,1,0,160,1,1,Lashibi
7643,43,technician,married,secondary,0,994,1,1,51,1,1,Korle Gonno
7644,25,blue-collar,married,secondary,0,758,1,0,504,3,1,"Labone, Accra"
7645,31,management,married,tertiary,0,256,1,0,28,24,1,Accra New Town
7646,60,retired,married,tertiary,0,3461,0,0,128,2,1,Abokobi
7647,29,technician,divorced,secondary,0,124,0,0,125,1,1,Adenta East
7648,46,services,divorced,secondary,0,355,1,0,122,2,1,Lashibi
7649,31,management,married,tertiary,0,1514,0,0,284,2,1,Korle Gonno
7650,31,management,married,tertiary,0,40,0,0,118,2,1,Akweteyman
7651,45,blue-collar,married,unknown,0,-320,1,0,204,3,1,Akweteyman
7652,60,retired,married,primary,0,566,0,1,423,1,1,Ablekuma
7653,50,housemaid,married,secondary,0,388,0,0,152,2,1,Darkuman
7654,34,management,married,tertiary,0,577,1,0,243,2,1,Kaneshie
7655,33,admin.,married,secondary,0,17,1,0,74,1,1,Darkuman
7656,57,housemaid,married,primary,0,260,1,0,38,3,1,Dawhenya
7657,38,self-employed,divorced,secondary,0,0,1,0,84,1,1,Ablekuma
7658,42,management,married,tertiary,0,1823,1,0,31,1,1,Adenta East
7659,54,self-employed,married,primary,0,1463,0,0,60,1,1,Adjen Kotoku
7660,46,services,divorced,unknown,0,3390,0,0,152,3,1,Labadi
7661,59,management,married,primary,0,2769,1,0,104,1,1,Legon
7662,38,self-employed,married,secondary,0,215,1,0,70,1,1,Lashibi
7663,49,technician,married,secondary,0,12531,0,0,77,8,1,Dawhenya
7664,49,technician,married,tertiary,0,80,0,0,123,1,1,Kwashieman
7665,30,technician,divorced,tertiary,0,317,1,0,67,5,1,Lartebiokorshie
7666,52,self-employed,single,primary,0,217,0,1,193,6,1,"Cantonments, Accra"
7667,38,admin.,married,secondary,0,4874,0,0,1291,3,1,Achimota
7668,44,admin.,single,secondary,0,275,1,0,7,5,1,Kuntunse
7669,39,management,married,primary,0,738,1,1,215,3,1,Abelemkpe
7670,38,admin.,married,secondary,0,1839,0,0,63,2,1,Christian Village
7671,36,technician,divorced,secondary,0,556,1,0,154,3,1,Kuntunse
7672,32,services,married,secondary,0,207,1,0,360,1,1,Lashibi
7673,57,admin.,divorced,secondary,0,-461,1,1,145,8,1,Dawhenya
7674,45,blue-collar,married,primary,0,789,0,1,79,1,1,Labadi
7675,43,management,divorced,tertiary,0,1133,1,0,131,1,1,Haatso
7676,42,admin.,single,secondary,0,4253,1,0,146,1,1,Kotobabi
7677,58,retired,married,secondary,0,255,0,0,362,3,1,Abeka-Lapaz
7678,53,unemployed,married,secondary,0,582,1,0,96,2,1,Akweteyman
7679,30,technician,married,secondary,0,743,0,0,142,2,1,Kwabenya
7680,40,blue-collar,married,primary,0,570,1,0,109,3,1,Achimota
7681,35,admin.,married,secondary,0,786,0,1,322,1,1,Kokrobite
7682,34,services,married,secondary,0,295,1,1,64,1,1,Ada Foah
7683,35,management,married,tertiary,0,2583,0,0,210,1,1,Kokomlemle
7684,28,blue-collar,single,secondary,0,1285,0,0,199,2,1,Sakumono
7685,39,technician,single,secondary,0,287,1,0,84,3,1,Abokobi
7686,51,admin.,married,primary,0,658,1,0,369,1,1,Chorkor
7687,29,blue-collar,married,secondary,0,246,1,0,194,5,1,East Legon
7688,44,entrepreneur,married,tertiary,0,3463,1,1,210,3,1,"Cantonments, Accra"
7689,32,blue-collar,divorced,unknown,0,291,1,1,120,6,1,Christian Village
7690,28,admin.,single,secondary,0,19,0,0,78,4,1,Kwabenya
7691,53,blue-collar,married,secondary,0,5700,1,0,97,1,1,Achimota
7692,81,retired,divorced,unknown,0,0,0,0,128,1,1,Kwashieman
7693,33,blue-collar,married,secondary,0,-346,1,1,29,3,1,Lashibi
7694,37,entrepreneur,married,tertiary,1,-456,1,1,42,7,1,Abossey Okai
7695,37,technician,married,secondary,0,5953,0,0,1113,1,1,Airport City Accra
7696,35,technician,single,secondary,0,1693,1,0,58,1,1,Achimota
7697,30,admin.,married,secondary,0,350,0,1,171,5,1,Kokomlemle
7698,43,blue-collar,married,primary,0,-181,1,0,351,1,1,Accra New Town
7699,45,retired,divorced,secondary,0,1735,0,1,306,1,1,Legon
7700,34,blue-collar,married,secondary,0,157,1,0,254,2,1,Kotobabi
7701,40,admin.,married,secondary,0,67,0,1,359,2,1,Kwashieman
7702,60,admin.,married,primary,0,-444,0,1,227,1,1,Akweteyman
7703,54,self-employed,married,primary,0,0,0,1,130,2,1,Christian Village
7704,39,blue-collar,married,secondary,0,171,1,1,153,1,1,Abeka-Lapaz
7705,44,admin.,married,secondary,0,262,1,0,74,1,1,Haatso
7706,32,technician,married,tertiary,0,0,1,0,231,4,1,Accra
7707,34,blue-collar,married,secondary,0,965,1,0,372,2,1,Kwashieman
7708,44,management,married,tertiary,0,0,0,0,27,1,1,Adjei Kojo
7709,30,management,single,tertiary,0,6392,1,0,335,1,1,Ablekuma
7710,47,unknown,married,unknown,0,194,0,0,108,1,1,Airport Residential Area
7711,74,retired,divorced,primary,0,2308,0,0,251,2,1,Ada Kasseh
7712,27,admin.,married,secondary,0,941,1,0,124,1,1,Sakumono
7713,34,housemaid,divorced,primary,0,46,1,0,31,2,1,Ada Kasseh
7714,52,housemaid,divorced,secondary,0,131,1,1,87,1,1,Ablekuma
7715,32,services,married,secondary,0,1844,1,1,158,4,1,"Cantonments, Accra"
7716,42,admin.,married,secondary,0,281,1,0,118,1,1,Lapaz (Accra)
7717,31,technician,single,secondary,0,109,1,0,419,1,1,Chorkor
7718,31,technician,divorced,secondary,0,268,0,0,118,2,1,Accra New Town
7719,31,admin.,married,secondary,0,298,1,1,518,1,1,Korle Gonno
7720,57,entrepreneur,married,secondary,1,-525,0,1,337,1,1,"Labone, Accra"
7721,40,management,married,primary,0,738,1,1,399,2,1,Kotobabi
7722,23,blue-collar,married,secondary,0,94,1,0,193,1,1,Adenta
7723,43,management,divorced,unknown,0,7702,0,0,108,7,1,Adenta
7724,45,admin.,divorced,unknown,0,857,0,0,49,7,1,Ablekuma
7725,58,technician,divorced,secondary,0,-354,1,1,98,1,1,East Legon
7726,38,blue-collar,married,unknown,0,0,1,0,477,2,1,Dawhenya
7727,48,admin.,married,secondary,0,112,0,0,139,5,1,Korle Gonno
7728,47,technician,divorced,secondary,0,5735,0,0,282,4,1,Labadi
7729,49,technician,divorced,tertiary,0,1807,1,0,225,1,1,"Labone, Accra"
7730,28,blue-collar,single,primary,0,-30,1,0,108,5,1,Christian Village
7731,31,student,single,secondary,0,216,0,0,138,1,1,Adabraka
7732,38,technician,married,tertiary,0,127,1,0,113,1,1,Adabraka
7733,43,blue-collar,married,secondary,0,1096,0,1,180,1,1,Christian Village
7734,52,management,married,secondary,0,5193,0,0,477,2,1,Darkuman
7735,43,admin.,single,secondary,0,6,0,0,244,1,1,Adabraka
7736,29,blue-collar,married,secondary,0,339,1,0,63,3,1,Adjen Kotoku
7737,45,services,married,secondary,0,0,0,0,106,2,1,Kwashieman
7738,59,blue-collar,married,primary,0,625,0,0,133,1,1,Achimota
7739,48,blue-collar,married,secondary,0,3776,0,0,254,4,1,Lapaz (Accra)
7740,30,management,married,tertiary,0,1239,0,0,125,5,1,Abeka-Lapaz
7741,23,housemaid,single,primary,0,93,1,0,70,3,1,Ada Foah
7742,38,technician,divorced,tertiary,0,304,1,0,8,2,1,Lartebiokorshie
7743,52,blue-collar,married,primary,0,1409,1,0,224,1,1,Lartebiokorshie
7744,44,services,married,secondary,0,191,1,1,490,1,1,Airport Residential Area
7745,34,blue-collar,single,secondary,0,79,0,1,104,1,1,Ablekuma
7746,32,blue-collar,married,secondary,0,2263,0,0,113,2,1,Labadi
7747,41,technician,married,secondary,0,10438,1,0,141,4,1,Korle Gonno
7748,31,admin.,single,secondary,0,81,1,0,215,2,1,Kokomlemle
7749,40,management,married,tertiary,0,964,1,0,95,3,1,"Cantonments, Accra"
7750,52,blue-collar,divorced,primary,0,0,0,0,19,1,1,Kwashieman
7751,32,services,married,secondary,0,3839,1,0,100,2,1,Ada Kasseh
7752,26,admin.,single,secondary,0,586,1,1,215,1,1,Ada Foah
7753,29,management,single,tertiary,0,600,1,0,170,5,1,Madina
7754,31,management,married,tertiary,0,1343,1,1,85,1,1,Madina
7755,48,blue-collar,married,unknown,0,113,0,0,104,13,1,East Legon
7756,27,blue-collar,single,secondary,0,240,1,0,166,4,1,Achimota
7757,30,blue-collar,married,secondary,0,194,1,0,475,3,1,Ablekuma
7758,28,blue-collar,married,primary,0,278,1,1,31,9,1,Lartebiokorshie
7759,35,blue-collar,married,secondary,0,260,1,0,155,6,1,Kotobabi
7760,47,technician,divorced,secondary,0,1013,0,0,54,3,1,Korle Gonno
7761,35,blue-collar,married,primary,0,0,1,0,265,1,1,Adenta
7762,31,technician,married,secondary,0,2363,1,0,247,1,1,East Legon
7763,53,blue-collar,married,secondary,0,913,1,0,730,1,1,Ada Foah
7764,26,technician,single,tertiary,0,686,1,0,98,2,1,Accra New Town
7765,35,technician,married,secondary,0,149,1,0,99,1,1,Abelemkpe
7766,29,admin.,married,secondary,0,500,1,0,8,8,1,Kokomlemle
7767,39,technician,married,tertiary,0,11766,1,0,313,4,1,Kokomlemle
7768,31,technician,single,secondary,0,137,0,0,27,14,1,Airport Residential Area
7769,48,management,single,tertiary,0,0,0,0,96,3,1,Korle Gonno
7770,36,management,single,tertiary,0,335,0,0,5,1,1,Ada Kasseh
7771,27,admin.,married,secondary,0,16,1,0,54,3,1,Korle Gonno
7772,49,admin.,married,secondary,0,0,0,0,115,2,1,Lashibi
7773,34,technician,single,tertiary,0,9851,1,0,128,5,1,Darkuman
7774,28,services,single,secondary,0,525,0,0,81,1,1,Sakumono
7775,49,technician,married,secondary,0,788,0,0,162,7,1,Kwashieman
7776,35,blue-collar,married,tertiary,0,1016,1,0,294,2,1,Sakumono
7777,53,housemaid,divorced,secondary,0,292,0,0,92,2,1,Ablekuma
7778,58,retired,single,primary,0,999,0,0,188,6,1,Adjen Kotoku
7779,37,blue-collar,married,secondary,0,2870,1,0,94,2,1,Adenta
7780,27,admin.,single,tertiary,0,689,0,0,98,1,1,Ada Kasseh
7781,30,services,single,secondary,0,-100,1,1,292,1,1,Darkuman
7782,35,blue-collar,married,unknown,0,1084,1,0,1019,1,1,Airport City Accra
7783,32,management,single,tertiary,0,154,0,1,301,3,1,Christian Village
7784,53,blue-collar,married,secondary,0,1653,0,0,88,2,1,Akweteyman
7785,34,admin.,married,secondary,0,2378,1,1,92,1,1,Abeka-Lapaz
7786,38,management,single,tertiary,0,1515,1,0,42,5,1,Lartebiokorshie
7787,34,admin.,married,tertiary,0,1636,1,1,136,1,1,Adjei Kojo
7788,40,self-employed,married,secondary,0,1516,1,1,373,1,1,Adjen Kotoku
7789,48,services,married,secondary,0,127,0,0,117,1,1,Dawhenya
7790,30,management,single,tertiary,0,2876,0,0,103,4,1,Accra New Town
7791,31,management,married,tertiary,0,1384,1,0,203,2,1,Adjei Kojo
7792,37,technician,single,secondary,0,228,1,0,1740,2,1,Lashibi
7793,32,technician,single,tertiary,0,2481,0,0,547,11,1,Kokomlemle
7794,40,blue-collar,married,secondary,0,475,1,0,332,2,1,Accra
7795,41,management,divorced,tertiary,0,1401,0,0,110,4,1,Lartebiokorshie
7796,52,technician,married,unknown,0,425,1,0,219,2,1,Chorkor
7797,29,blue-collar,single,secondary,0,244,1,0,19,2,1,Haatso
7798,49,management,married,tertiary,1,-6847,0,1,206,1,1,Kwashieman
7799,43,management,married,tertiary,1,0,0,0,25,19,1,Chorkor
7800,42,management,married,tertiary,0,386,1,0,168,1,1,Kotobabi
7801,37,management,married,tertiary,0,332,1,0,190,2,1,Dawhenya
7802,57,services,divorced,primary,0,1367,0,0,144,3,1,Christian Village
7803,25,admin.,single,secondary,0,120,1,0,542,1,1,Akweteyman
7804,30,technician,single,secondary,0,19,1,0,16,15,1,Kotobabi
7805,31,admin.,married,secondary,0,3,1,0,37,12,1,Kwashieman
7806,49,blue-collar,married,primary,1,-98,1,0,182,2,1,Kokrobite
7807,47,blue-collar,married,secondary,0,303,0,0,261,1,1,Chorkor
7808,57,services,divorced,secondary,0,-752,1,0,102,1,1,Airport City Accra
7809,26,student,single,tertiary,0,97,0,0,382,1,1,Kokrobite
7810,40,retired,married,tertiary,0,794,0,0,138,1,1,Kaneshie
7811,34,admin.,single,secondary,0,1880,1,0,297,1,1,Adjei Kojo
7812,41,blue-collar,married,unknown,0,732,1,0,25,1,1,Abeka-Lapaz
7813,53,management,married,tertiary,0,5261,0,1,1209,3,1,Abelemkpe
7814,26,admin.,single,secondary,0,712,1,0,232,1,1,Legon
7815,28,student,single,secondary,0,28,0,0,220,2,1,Madina
7816,54,retired,married,primary,0,0,1,0,159,2,1,"Labone, Accra"
7817,42,technician,married,secondary,0,827,0,0,153,3,1,Ada Foah
7818,29,student,single,secondary,0,110,1,0,169,3,1,Chorkor
7819,49,unemployed,married,tertiary,0,377,0,0,158,1,1,"Cantonments, Accra"
7820,32,services,married,secondary,0,-344,0,1,44,1,1,Kwabenya
7821,29,admin.,single,tertiary,0,261,0,0,136,19,1,Adenta East
7822,60,blue-collar,married,unknown,0,104,1,0,22,1,1,"Cantonments, Accra"
7823,51,retired,married,primary,0,610,0,0,86,2,1,Kwashieman
7824,40,housemaid,divorced,secondary,0,4328,0,0,133,2,1,Ada Foah
7825,44,blue-collar,married,tertiary,0,1371,0,0,788,3,1,Labadi
7826,47,blue-collar,married,primary,0,193,1,0,171,2,1,Darkuman
7827,32,blue-collar,single,unknown,0,258,1,0,291,2,1,Abeka-Lapaz
7828,43,blue-collar,married,primary,0,56,0,0,365,2,1,Korle Gonno
7829,59,retired,married,secondary,0,136,0,0,301,4,1,Ada Foah
7830,24,blue-collar,married,secondary,0,1222,1,0,369,1,1,Ablekuma
7831,26,admin.,single,tertiary,0,3672,1,0,360,5,1,Achimota
7832,37,blue-collar,single,unknown,0,2188,0,0,193,8,1,Adenta East
7833,27,management,single,secondary,0,924,1,0,84,1,1,Kaneshie
7834,32,technician,married,secondary,0,11431,0,0,141,5,1,Christian Village
7835,44,blue-collar,married,primary,0,140,1,0,7,9,1,Madina
7836,34,technician,divorced,secondary,0,27,1,0,133,3,1,Dansoman
7837,39,management,married,tertiary,0,-468,1,1,88,2,1,Lartebiokorshie
7838,30,services,single,secondary,0,438,1,0,98,1,1,Kaneshie
7839,44,admin.,divorced,secondary,0,-43,1,1,206,1,1,Chorkor
7840,22,student,single,tertiary,0,1161,0,1,119,1,1,Kokomlemle
7841,28,services,single,secondary,0,458,0,0,112,4,1,Abossey Okai
7842,41,blue-collar,married,primary,0,-441,1,0,352,1,1,Lashibi
7843,30,technician,married,secondary,0,2278,0,1,47,1,1,Abossey Okai
7844,36,technician,single,secondary,0,0,0,0,8,13,1,Lashibi
7845,39,services,married,secondary,0,702,1,0,303,1,1,Sakumono
7846,38,technician,single,tertiary,0,69,1,0,253,3,1,Dansoman
7847,31,services,married,secondary,0,182,0,0,231,2,1,Airport Residential Area
7848,29,management,married,tertiary,0,318,1,0,1434,2,1,Kaneshie
7849,42,blue-collar,married,primary,0,-181,1,0,297,3,1,Korle Gonno
7850,27,technician,single,secondary,0,261,1,0,236,2,1,Adenta
7851,55,services,married,secondary,0,244,1,0,171,1,1,Abossey Okai
7852,28,technician,married,secondary,0,880,1,0,188,1,1,Abelemkpe
7853,47,technician,married,secondary,0,2283,1,0,170,2,1,Airport Residential Area
7854,49,technician,married,secondary,0,550,1,0,412,2,1,Adenta
7855,38,entrepreneur,married,tertiary,0,7752,1,0,138,4,1,Adenta East
7856,53,technician,married,secondary,0,6,1,0,517,1,1,Lashibi
7857,31,blue-collar,married,secondary,0,4471,1,0,296,2,1,Accra New Town
7858,57,housemaid,married,primary,0,1969,0,0,286,3,1,Accra New Town
7859,36,management,single,tertiary,0,219,0,0,22,6,1,Adjei Kojo
7860,38,management,married,tertiary,0,76,1,0,167,2,1,Kokrobite
7861,30,admin.,single,secondary,0,60,0,0,55,2,1,Dansoman
7862,36,management,single,tertiary,0,8,0,0,858,7,1,Ada Kasseh
7863,29,services,married,secondary,0,19,1,0,327,6,1,Adenta East
7864,32,admin.,married,secondary,0,20011,0,0,234,1,1,Christian Village
7865,48,unemployed,married,primary,0,608,0,0,362,2,1,Kokrobite
7866,53,retired,married,primary,0,1068,0,0,200,1,1,"Labone, Accra"
7867,35,technician,married,tertiary,0,-269,1,1,344,4,1,Labadi
7868,48,management,married,tertiary,0,494,0,0,81,8,1,Adjen Kotoku
7869,31,entrepreneur,single,secondary,0,159,1,0,66,1,1,Madina
7870,30,technician,single,secondary,0,-754,1,1,974,1,1,Darkuman
7871,28,admin.,married,secondary,0,157,1,1,164,2,1,Legon
7872,42,management,married,tertiary,0,2110,0,1,106,2,1,Kotobabi
7873,31,housemaid,married,primary,0,2603,1,0,224,1,1,Kwashieman
7874,36,management,single,secondary,0,992,0,0,351,1,1,Airport Residential Area
7875,43,technician,single,secondary,0,593,1,0,55,1,1,Accra
7876,28,student,married,tertiary,0,327,1,0,104,3,1,Labadi
7877,34,management,single,tertiary,0,6766,0,0,210,5,1,East Legon
7878,36,technician,married,secondary,0,432,1,1,94,1,1,Lartebiokorshie
7879,28,admin.,single,secondary,0,25,1,0,109,2,1,Adjei Kojo
7880,34,blue-collar,married,primary,0,5299,1,0,75,5,1,Accra New Town
7881,53,admin.,single,secondary,0,291,0,0,145,1,1,Kotobabi
7882,52,self-employed,married,secondary,0,517,0,0,77,4,1,Accra New Town
7883,44,unemployed,married,primary,0,97,1,0,105,3,1,Chorkor
7884,58,self-employed,married,tertiary,0,1636,0,0,187,1,1,Accra
7885,47,admin.,married,secondary,0,996,0,0,247,2,1,Kwabenya
7886,40,blue-collar,single,secondary,0,0,1,0,59,4,1,Labadi
7887,39,management,married,tertiary,0,710,1,0,211,2,1,Dansoman
7888,33,self-employed,single,tertiary,0,1049,0,0,126,4,1,Labadi
7889,23,student,single,secondary,0,556,1,0,170,2,1,Abossey Okai
7890,31,services,single,secondary,0,629,1,0,369,2,1,Chorkor
7891,39,blue-collar,married,primary,0,186,1,0,208,3,1,Ada Kasseh
7892,42,management,divorced,tertiary,0,0,0,0,131,2,1,Abelemkpe
7893,46,admin.,married,secondary,0,1264,0,0,100,2,1,Kokrobite
7894,22,student,single,secondary,0,64,0,0,112,1,1,Adenta
7895,50,technician,married,secondary,0,2497,1,0,35,1,1,Adjen Kotoku
7896,50,technician,single,secondary,0,-97,1,0,425,1,1,Adjei Kojo
7897,34,management,married,tertiary,0,161,1,0,378,1,1,East Legon
7898,40,admin.,married,secondary,0,732,0,0,71,1,1,Korle Gonno
7899,39,blue-collar,married,secondary,0,94,1,1,181,1,1,Abelemkpe
7900,51,blue-collar,married,tertiary,0,2404,1,0,30,1,1,Kwabenya
7901,45,management,married,secondary,0,21,1,0,788,2,1,"Cantonments, Accra"
7902,34,technician,single,tertiary,0,2658,1,0,265,1,1,Accra New Town
7903,30,self-employed,married,secondary,0,131,1,0,306,1,1,Kwabenya
7904,57,unemployed,married,primary,0,0,1,0,231,2,1,Lapaz (Accra)
7905,42,blue-collar,married,secondary,0,351,1,0,76,21,1,Abokobi
7906,51,technician,married,secondary,0,564,0,1,187,2,1,Abokobi
7907,38,blue-collar,married,primary,0,2240,1,0,551,1,1,Adenta
7908,60,self-employed,married,primary,0,46,1,0,202,4,1,Akweteyman
7909,38,blue-collar,married,primary,0,132,1,0,797,2,1,Korle Gonno
7910,37,retired,married,secondary,0,71,0,1,254,1,1,Sakumono
7911,34,management,single,tertiary,0,0,1,1,197,2,1,Darkuman
7912,39,housemaid,married,primary,0,267,0,0,1151,5,1,Kokomlemle
7913,55,services,married,secondary,0,841,1,0,140,9,1,Madina
7914,48,blue-collar,married,primary,0,51,0,1,76,1,1,Kokrobite
7915,42,blue-collar,married,primary,0,7735,1,0,166,1,1,Legon
7916,29,housemaid,married,primary,0,417,0,0,108,2,1,Adjen Kotoku
7917,33,blue-collar,single,secondary,0,-14,1,0,223,2,1,Achimota
7918,35,blue-collar,married,primary,0,2490,1,0,170,1,1,Kuntunse
7919,28,admin.,married,secondary,0,0,1,0,47,1,1,Accra New Town
7920,26,blue-collar,single,secondary,0,184,0,0,110,2,1,Lartebiokorshie
7921,40,services,single,secondary,0,19343,1,0,13,4,1,Adenta
7922,42,admin.,married,secondary,0,947,0,0,158,2,1,Haatso
7923,49,blue-collar,married,secondary,0,90,1,0,127,1,1,Akweteyman
7924,32,admin.,single,secondary,0,10218,1,0,149,2,1,Lapaz (Accra)
7925,33,technician,married,secondary,1,72,1,0,623,1,1,Lapaz (Accra)
7926,30,technician,single,secondary,0,120,1,0,74,1,1,Adenta
7927,20,student,single,secondary,0,130,0,0,75,3,1,Airport City Accra
7928,51,blue-collar,married,unknown,0,41,1,0,16,43,1,Abokobi
7929,38,blue-collar,single,primary,0,0,1,0,350,2,1,Adjei Kojo
7930,53,technician,married,tertiary,0,673,1,0,182,1,1,Accra New Town
7931,34,blue-collar,divorced,secondary,0,-131,1,0,132,1,1,Kokrobite
7932,30,blue-collar,married,primary,0,2607,1,0,158,10,1,Accra
7933,36,unemployed,divorced,secondary,0,5,1,0,305,1,1,Lapaz (Accra)
7934,36,management,married,tertiary,0,23,0,0,133,11,1,Abokobi
7935,39,blue-collar,married,secondary,0,180,1,0,237,1,1,Kaneshie
7936,33,technician,single,tertiary,0,68,0,0,96,2,1,Accra New Town
7937,42,management,married,tertiary,0,0,0,0,325,2,1,Adenta East
7938,30,management,single,tertiary,0,565,1,0,104,1,1,Abokobi
7939,23,technician,single,secondary,0,598,0,0,166,1,1,Kwabenya
7940,37,technician,single,tertiary,0,1609,0,1,10,19,1,Adjei Kojo
7941,77,retired,married,tertiary,0,1047,0,0,108,5,1,Ada Kasseh
7942,33,technician,married,tertiary,0,5641,0,0,168,2,1,Christian Village
7943,33,blue-collar,single,primary,0,557,1,0,91,2,1,"Cantonments, Accra"
7944,40,blue-collar,single,secondary,0,1066,1,0,171,1,1,Dawhenya
7945,58,retired,married,secondary,0,35,0,0,336,7,1,Korle Gonno
7946,29,management,single,tertiary,0,54,1,1,257,3,1,Adabraka
7947,43,management,single,tertiary,0,1806,1,0,161,2,1,Haatso
7948,34,blue-collar,single,secondary,0,39,0,0,254,2,1,Lashibi
7949,38,admin.,divorced,secondary,0,0,1,0,93,1,1,Sakumono
7950,38,admin.,divorced,secondary,0,930,1,0,46,1,1,Kaneshie
7951,40,blue-collar,married,primary,0,0,0,0,313,1,1,Dansoman
7952,59,management,married,tertiary,0,2764,0,0,459,1,1,Adenta
7953,44,admin.,single,secondary,0,4492,0,1,19,13,1,Kotobabi
7954,60,retired,divorced,tertiary,0,2166,0,0,8,9,1,Sakumono
7955,37,management,single,tertiary,0,0,0,0,107,1,1,Lashibi
7956,50,admin.,married,secondary,0,1575,0,0,407,1,1,Adenta
7957,50,management,divorced,tertiary,0,201,1,0,248,1,1,Adabraka
7958,35,admin.,married,tertiary,0,318,1,1,142,1,1,Kokrobite
7959,39,management,single,tertiary,0,1682,1,0,147,1,1,Ada Kasseh
7960,29,self-employed,married,tertiary,0,242,1,0,73,4,1,Adjen Kotoku
7961,34,management,divorced,secondary,0,291,0,0,91,2,1,Darkuman
7962,31,technician,divorced,secondary,0,304,0,0,133,2,1,Accra New Town
7963,51,housemaid,married,primary,0,108,0,0,278,2,1,Adenta
7964,46,blue-collar,married,primary,0,1303,0,0,174,1,1,Adjei Kojo
7965,27,admin.,single,secondary,0,292,1,0,53,9,1,Akweteyman
7966,61,retired,married,secondary,0,89,0,0,154,1,1,Legon
7967,34,admin.,married,tertiary,0,788,1,0,269,1,1,Dawhenya
7968,30,blue-collar,single,secondary,0,573,1,0,116,2,1,Accra
7969,58,management,married,tertiary,0,1318,0,0,184,1,1,Sakumono
7970,30,technician,single,secondary,0,151,0,0,276,2,1,Airport City Accra
7971,50,blue-collar,married,primary,0,-37,1,0,78,3,1,Kokrobite
7972,30,blue-collar,single,secondary,0,522,0,0,197,3,1,Abelemkpe
7973,43,entrepreneur,married,primary,0,2315,1,1,42,1,1,Kwabenya
7974,35,services,divorced,secondary,0,-718,1,0,47,1,1,Adabraka
7975,36,management,single,tertiary,0,4,1,0,529,1,1,Legon
7976,46,entrepreneur,married,tertiary,0,-43,0,0,138,8,1,Sakumono
7977,46,admin.,single,secondary,0,596,1,0,138,3,1,Accra
7978,29,unemployed,single,secondary,0,670,1,0,6,1,1,Ada Foah
7979,48,blue-collar,married,primary,0,430,0,0,340,3,1,Ada Kasseh
7980,50,management,divorced,tertiary,0,60,0,0,255,2,1,Dansoman
7981,53,admin.,divorced,secondary,0,0,1,1,586,2,1,Lartebiokorshie
7982,38,entrepreneur,married,tertiary,0,678,0,1,82,2,1,Abeka-Lapaz
7983,27,management,married,tertiary,0,159,1,0,295,2,1,Legon
7984,36,technician,married,secondary,0,1345,1,0,82,1,1,Chorkor
7985,48,services,married,primary,0,483,0,0,119,2,1,Dansoman
7986,59,unknown,married,unknown,0,2443,0,0,8,8,1,Kaneshie
7987,21,student,single,tertiary,0,1258,0,0,404,1,1,Korle Gonno
7988,56,retired,divorced,secondary,0,389,1,0,379,5,1,East Legon
7989,57,admin.,divorced,secondary,0,0,0,0,121,2,1,Abossey Okai
7990,41,blue-collar,married,secondary,0,2067,1,0,120,4,1,Lartebiokorshie
7991,36,management,married,tertiary,0,332,1,0,566,7,1,"Cantonments, Accra"
7992,45,management,married,tertiary,0,80,0,1,157,1,1,Lartebiokorshie
7993,40,housemaid,married,secondary,0,84,1,1,230,7,1,Kwabenya
7994,30,admin.,single,secondary,0,2702,1,0,129,2,1,Adenta East
7995,75,retired,divorced,primary,0,37127,0,0,505,1,1,Madina
7996,35,technician,single,tertiary,0,0,1,0,46,2,1,Adenta East
7997,58,admin.,married,secondary,0,1813,1,0,15,1,1,Accra
7998,29,technician,single,secondary,0,1612,1,0,375,2,1,"Cantonments, Accra"
7999,54,technician,single,secondary,0,198,1,1,120,1,1,Kokrobite
8000,28,blue-collar,single,secondary,0,1106,1,0,73,2,1,Abelemkpe
8001,33,student,single,unknown,0,2321,0,0,699,2,1,Akweteyman
8002,56,admin.,married,secondary,0,33,0,1,111,1,1,Abeka-Lapaz
8003,50,management,married,tertiary,0,101,1,0,348,1,1,Haatso
8004,37,technician,single,secondary,0,-59,1,0,70,1,1,Darkuman
8005,49,services,married,secondary,0,486,1,1,43,2,1,East Legon
8006,54,retired,married,primary,0,136,1,0,352,1,1,Madina
8007,40,management,married,tertiary,0,193,0,0,105,6,1,Abossey Okai
8008,33,technician,married,secondary,0,5083,0,0,161,1,1,Airport City Accra
8009,48,management,married,unknown,0,0,1,0,612,1,1,Kaneshie
8010,43,management,married,tertiary,0,8,0,0,95,4,1,Haatso
8011,35,blue-collar,single,primary,0,21,1,0,129,1,1,Ada Kasseh
